date,year,period_in_year,revenue,profit,cash_reserves,market_share_pct,rd_investment,rd_projects_active,innovation_index,employee_count,employee_satisfaction,employee_turnover_pct,market_conditions,competitor_actions,major_events,strategic_decision_needed
2020-01-W3,46,3,1237153.09,166337.03,747492390.62,33.5,60886.83,10,100,50,95,5.25,stable,Routine competition,,NO
2020-02-W1,46,4,1248856.09,161388.95,747653779.57,33.5,61857.65,10,100,50,95,5.25,stable,M&A activity in sector,,NO
2020-02-W2,46,5,1264186.26,169001.14,747822780.71,33.5,62442.8,10,100,50,95,5.25,stable,Routine competition,,NO
2020-02-W3,46,6,1299498.12,163422.05,747986202.76,33.5,63209.31,10,100,50,95,5.25,stable,Competitor launches new product,,NO
2020-03-W1,46,7,1345473.69,174399.13,748160601.89,33.5,64974.91,10,100,50,95,5.25,stable,Routine competition,,NO
2020-03-W2,46,8,1366120.27,172722.06,748333323.95,33.5,67273.68,10,100,50,95,5.25,stable,Routine competition,,NO
2020-03-W3,46,9,1422761.06,185622.88,748518946.83,33.5,68306.01,10,100,50,95,5.25,stable,Routine competition,,NO
2020-04-W1,46,10,1471631.0,194851.0,748713797.83,33.5,71138.05,10,100,50,95,5.25,stable,Routine competition,,NO
2020-04-W2,46,11,1525329.1,197741.46,748911539.29,33.5,73581.55,10,100,50,95,5.25,stable,Routine competition,,NO
2020-04-W3,46,12,1605963.75,212318.07,749123857.36,33.5,76266.45,10,100,50,95,5.25,stable,Routine competition,,NO
2020-05-W1,46,13,1669840.21,217123.41,749340980.77,33.5,80298.19,10,100,50,95,5.25,stable,Routine competition,,NO
2020-05-W2,46,14,1739804.49,230489.36,749571470.14,33.5,83492.01,10,100,50,95,5.25,stable,Routine competition,,NO
2020-05-W3,46,15,1783132.06,235494.91,749806965.05,33.5,86990.22,10,100,50,95,5.25,stable,Routine competition,,NO
2020-06-W1,46,16,1864921.87,239990.68,750046955.73,33.5,89156.6,10,100,50,95,5.25,stable,Routine competition,,NO
2020-06-W2,46,17,1878831.13,236467.07,750283422.8,33.5,93246.09,10,100,50,95,5.25,stable,Routine competition,,NO
2020-06-W3,46,18,1848341.88,239504.75,750522927.55,33.5,93941.56,10,100,50,95,5.25,stable,Routine competition,,NO
2020-07-W1,46,19,1876911.26,247467.42,750770394.97,33.5,92417.09,10,100,50,95,5.25,stable,Routine competition,,NO
2020-07-W2,46,20,1892537.62,240696.07,751011091.04,33.5,93845.56,10,100,50,95,5.25,stable,Routine competition,,NO
2020-07-W3,46,21,1898706.08,241393.67,751252484.71,33.5,94626.88,10,100,50,95,5.25,stable,Routine competition,,NO
2020-08-W1,46,22,1834206.64,228703.4,751481188.1,33.5,94935.3,10,100,50,95,5.25,stable,Routine competition,,NO
2020-08-W2,46,23,1798392.53,225380.66,751706568.77,33.5,91710.33,10,100,50,95,5.25,stable,Routine competition,,NO
2020-08-W3,46,24,1709714.59,230389.39,751936958.15,33.5,89919.63,10,100,50,95,5.25,stable,Routine competition,,NO
2020-09-W1,46,25,1653382.9,209972.4,752146930.55,33.5,85485.73,10,100,50,95,5.25,stable,Routine competition,,NO
2020-09-W2,46,26,1614934.53,216337.32,752363267.87,33.5,82669.15,10,100,50,95,5.25,stable,Routine competition,,NO
2020-09-W3,46,27,1579416.4,205952.68,752569220.56,33.5,80746.73,10,100,50,95,5.25,stable,Routine competition,,NO
2020-10-W1,46,28,1533856.81,205561.7,752774782.26,33.5,78970.82,10,100,50,95,5.25,stable,Routine competition,,NO
2020-10-W2,46,29,1490736.68,187262.9,752962045.15,33.5,76692.84,10,100,50,95,5.25,stable,Routine competition,,NO
2020-10-W3,46,30,1461602.13,189614.67,753151659.83,33.5,74536.83,10,100,50,95,5.25,stable,Routine competition,,NO
2020-11-W1,46,31,1425559.16,178224.28,753329884.11,33.5,73080.11,10,100,50,95,5.25,stable,Routine competition,,NO
2020-11-W2,46,32,1397366.15,194377.12,753524261.23,33.5,71277.96,10,100,50,95,5.25,stable,Routine competition,,NO
2020-11-W3,46,33,1379326.4,176196.68,753700457.91,33.5,69868.31,10,100,50,95,5.25,stable,Routine competition,,NO
2020-12-W1,46,34,1353761.59,181740.34,753882198.26,33.5,68966.32,10,100,50,95,5.25,stable,Routine competition,,NO
2020-12-W2,46,35,1344462.93,166744.24,754048942.49,33.5,67688.08,10,100,50,95,5.25,stable,Routine competition,,NO
2020-12-W3,46,36,1340571.07,175549.85,754224492.34,33.5,67223.15,10,100,50,95,5.25,stable,Routine competition,,NO
2020-01-W1,47,1,1329994.81,163375.26,754387867.6,33.5,67028.55,10,100,50,95,5.25,stable,Routine competition,,NO
2020-01-W2,47,2,1329957.94,162079.9,754549947.5,33.5,66499.74,10,100,50,95,5.25,stable,Routine competition,,NO
2021-01-W3,47,3,1347466.68,175685.54,754725633.04,33.5,66497.9,10,100,50,95,5.25,stable,Routine competition,,NO
2021-02-W1,47,4,1387680.25,178924.74,754904557.78,33.5,67373.33,10,100,50,95,5.25,stable,Routine competition,,NO
2021-02-W2,47,5,1360151.23,183794.76,755088352.54,33.5,69384.01,10,100,50,95,5.25,stable,Routine competition,,NO
2021-02-W3,47,6,1386302.34,177400.15,755265752.69,33.5,68007.56,10,100,50,95,5.25,stable,Routine competition,,NO
2021-03-W1,47,7,1430725.79,183908.86,755449661.56,33.5,69315.12,10,100,50,95,5.25,stable,Routine competition,,NO
2021-03-W2,47,8,1488604.32,197931.43,755647592.99,33.5,71536.29,10,100,50,95,5.25,stable,Routine competition,,NO
2021-03-W3,47,9,1542538.29,208891.51,755856484.5,33.5,74430.22,10,100,50,95,5.25,stable,Routine competition,,NO
2021-04-W1,47,10,1596254.73,214312.44,756070796.94,33.5,77126.91,10,100,50,95,5.25,stable,Routine competition,,NO
2021-04-W2,47,11,1624890.8,216324.31,756287121.25,33.5,79812.74,10,100,50,95,5.25,stable,Routine competition,,NO
2021-04-W3,47,12,1666832.78,219313.95,756506435.2,33.5,81244.54,10,100,50,95,5.25,stable,Routine competition,,NO
2021-05-W1,47,13,1724541.97,225012.65,756731447.85,33.5,83341.64,10,100,50,95,5.25,stable,Routine competition,,NO
2021-05-W2,47,14,1798555.56,251007.09,756982454.94,33.5,86227.1,10,100,50,95,5.25,stable,Routine competition,,NO
2021-05-W3,47,15,1803695.6,217630.97,757200085.91,33.5,89927.78,10,100,50,95,5.25,stable,Routine competition,,NO
2021-06-W1,47,16,1851441.48,237417.49,757437503.4,33.5,90184.78,10,100,50,95,5.25,stable,Routine competition,,NO
2021-06-W2,47,17,1844310.95,233608.37,757671111.76,33.5,92572.07,10,100,50,95,5.25,stable,Routine competition,,NO
2021-06-W3,47,18,1785808.01,220180.75,757891292.52,33.5,92215.55,10,100,50,95,5.25,stable,Routine competition,,NO
2021-07-W1,47,19,1772620.64,240713.78,758132006.3,33.5,89290.4,10,100,50,95,5.25,stable,Routine competition,,NO
2021-07-W2,47,20,1750365.1,231155.74,758363162.04,33.5,88631.03,10,100,50,95,5.25,stable,Routine competition,,NO
2021-07-W3,47,21,1766151.49,225604.77,758588766.81,33.5,87518.26,10,100,50,95,5.25,stable,Routine competition,,NO
2021-08-W1,47,22,1735668.89,234573.54,758823340.35,33.5,88307.57,10,100,50,95,5.25,stable,Routine competition,,NO
2021-08-W2,47,23,1692143.46,214760.33,759038100.68,33.5,86783.44,10,100,50,95,5.25,stable,Routine competition,,NO
2021-08-W3,47,24,1657240.94,222754.53,759260855.21,33.5,84607.17,10,100,50,95,5.25,stable,Routine competition,,NO
2021-09-W1,47,25,1601775.77,197971.74,759458826.95,33.5,82862.05,10,100,50,95,5.25,stable,Routine competition,,NO
2021-09-W2,47,26,1556547.78,201682.39,759660509.34,33.5,80088.79,10,100,50,95,5.25,stable,Routine competition,,NO
2021-09-W3,47,27,1504498.65,192133.74,759852643.08,33.5,77827.39,10,100,50,95,5.25,stable,Routine competition,,NO
2021-10-W1,47,28,1486370.55,181164.92,760033808.0,33.5,75224.93,10,100,50,95,5.25,stable,Routine competition,,NO
2021-10-W2,47,29,1431566.87,193230.64,760227038.64,33.5,74318.53,10,100,50,95,5.25,stable,Routine competition,,NO
2021-10-W3,47,30,1393407.63,184815.52,760411854.16,33.5,71578.34,10,100,50,95,5.25,stable,Routine competition,,NO
2021-11-W1,47,31,1354374.17,184370.38,760596224.53,33.5,69670.38,10,100,50,95,5.25,stable,Routine competition,,NO
2021-11-W2,47,32,1315566.06,172094.31,760768318.84,33.5,67718.71,10,100,50,95,5.25,stable,Routine competition,,NO
2021-11-W3,47,33,1289034.72,158611.47,760926930.31,33.5,65778.3,10,100,50,95,5.25,stable,Routine competition,,NO
2021-12-W1,47,34,1290154.16,168354.8,761095285.11,33.5,64451.74,10,100,50,95,5.25,stable,Routine competition,,NO
2021-12-W2,47,35,1301557.09,166195.14,761261480.25,33.5,64507.71,10,100,50,95,5.25,stable,Routine competition,,NO
2021-12-W3,47,36,1295724.5,173958.32,761435438.57,33.5,65077.85,10,100,50,95,5.25,stable,Routine competition,,NO
2021-01-W1,48,1,1291754.69,166646.25,761602084.83,33.5,64786.23,10,100,50,95,5.25,stable,Routine competition,,NO
2021-01-W2,48,2,1307559.88,173035.8,761775120.63,33.5,64587.73,10,100,50,95,5.25,stable,Routine competition,,NO
2022-01-W3,48,3,1319397.05,165837.84,761940958.47,33.5,65377.99,10,100,50,95,5.25,stable,Routine competition,,NO
2022-02-W1,48,4,1360307.13,176708.58,762117667.05,33.5,65969.85,10,100,50,95,5.25,stable,Routine competition,,NO
2022-02-W2,48,5,1370467.04,175473.7,762293140.75,33.5,68015.36,10,100,50,95,5.25,stable,Routine competition,,NO
2022-02-W3,48,6,1383683.77,184764.18,762477904.94,33.5,68523.35,10,100,50,95,5.25,stable,Routine competition,,NO
2022-03-W1,48,7,1420205.21,197641.55,762675546.49,33.5,69184.19,10,100,50,95,5.25,stable,Routine competition,,NO
2022-03-W2,48,8,1429014.27,186556.62,762862103.11,33.5,71010.26,10,100,50,95,5.25,stable,Routine competition,,NO
2022-03-W3,48,9,1505719.21,192976.86,763055079.96,33.5,71450.71,10,100,50,95,5.25,stable,Routine competition,,NO
2022-04-W1,48,10,1565925.58,196773.79,763251853.75,33.5,75285.96,10,100,50,95,5.25,stable,Routine competition,,NO
2022-04-W2,48,11,1612708.45,217535.76,763469389.51,33.5,78296.28,10,100,50,95,5.25,stable,Routine competition,,NO
2022-04-W3,48,12,1706294.05,219846.7,763689236.22,33.5,80635.42,10,100,50,95,5.25,stable,Routine competition,,NO
2022-05-W1,48,13,1776201.79,228803.96,763918040.18,33.5,85314.7,10,100,50,95,5.25,stable,Routine competition,,NO
2022-05-W2,48,14,1830480.4,246019.49,764164059.67,33.5,88810.09,10,100,50,95,5.25,stable,Routine competition,,NO
2022-05-W3,48,15,1908819.27,247498.81,764411558.48,33.5,91524.02,10,100,50,95,5.25,stable,Routine competition,,NO
2022-06-W1,48,16,1973842.38,249154.13,764660712.61,33.5,95440.96,10,100,50,95,5.25,stable,Routine competition,,NO
2022-06-W2,48,17,1987794.69,262263.65,764922976.26,33.5,98692.12,10,100,50,95,5.25,stable,Routine competition,,NO
2022-06-W3,48,18,1969558.08,276798.5,765199774.76,33.5,99389.73,10,100,50,95,5.25,stable,Routine competition,,NO
2022-07-W1,48,19,1960565.11,245896.14,765445670.9,33.5,98477.9,10,100,50,95,5.25,stable,Routine competition,,NO
2022-07-W2,48,20,1921018.53,257200.18,765702871.09,33.5,98028.26,10,100,50,95,5.25,stable,Routine competition,,NO
2022-07-W3,48,21,1854240.32,243741.9,765946612.98,33.5,96050.93,10,100,50,95,5.25,stable,Routine competition,,NO
2022-08-W1,48,22,1830389.97,231962.34,766178575.32,33.5,92712.02,10,100,50,95,5.25,stable,Routine competition,,NO
2022-08-W2,48,23,1759246.73,217605.38,766396180.7,33.5,91519.5,10,100,50,95,5.25,stable,Routine competition,,NO
2022-08-W3,48,24,1717440.24,228451.93,766624632.63,33.5,87962.34,10,100,50,95,5.25,stable,Routine competition,,NO
2022-09-W1,48,25,1682518.94,219403.27,766844035.91,33.5,85872.01,10,100,50,95,5.25,stable,Routine competition,,NO
2022-09-W2,48,26,1648593.03,213413.77,767057449.67,33.5,84125.95,10,100,50,95,5.25,stable,Routine competition,,NO
2022-09-W3,48,27,1642834.32,212561.83,767270011.51,33.5,82429.65,10,100,50,95,5.25,stable,Routine competition,,NO
2022-10-W1,48,28,1575123.17,205931.06,767475942.56,33.5,82141.72,10,100,50,95,5.25,stable,Routine competition,,NO
2022-10-W2,48,29,1562537.09,199616.33,767675558.89,33.5,78756.16,10,100,50,95,5.25,stable,Routine competition,,NO
2022-10-W3,48,30,1515701.57,198471.18,767874030.07,33.5,78126.85,10,100,50,95,5.25,stable,Routine competition,,NO
2022-11-W1,48,31,1487781.84,190805.75,768064835.82,33.5,75785.08,10,100,50,95,5.25,stable,Routine competition,,NO
2022-11-W2,48,32,1443197.56,176950.94,768241786.76,33.5,74389.09,10,100,50,95,5.25,stable,Routine competition,,NO
2022-11-W3,48,33,1404409.64,176591.96,768418378.72,33.5,72159.88,10,100,50,95,5.25,stable,Routine competition,,NO
2022-12-W1,48,34,1437459.78,186304.45,768604683.17,33.5,70220.48,10,100,50,95,5.25,stable,M&A activity in sector,,NO
2022-12-W2,48,35,1464395.72,180100.95,768784784.12,33.5,71872.99,10,100,50,95,5.25,stable,Routine competition,,NO
2022-12-W3,48,36,1461550.22,196469.86,768981253.97,33.5,73219.79,10,100,50,95,5.25,stable,Routine competition,,NO
2022-01-W1,49,1,1433653.55,196566.6,769177820.57,33.5,73077.51,10,100,50,95,5.25,stable,Routine competition,,NO
2022-01-W2,49,2,1425000.64,177856.02,769355676.59,33.5,71682.68,10,100,50,95,5.25,stable,Routine competition,,NO
2023-01-W3,49,3,1415108.85,178341.92,769534018.51,33.5,71250.03,10,100,50,95,5.25,stable,Routine competition,,NO
2023-02-W1,49,4,1445936.38,179817.72,769713836.23,33.5,70755.44,10,100,50,95,5.25,stable,Routine competition,,NO
2023-02-W2,49,5,1511763.85,203682.26,769917518.49,33.5,72296.82,10,100,50,95,5.25,stable,Routine competition,,NO
2023-02-W3,49,6,1500425.8,197405.91,770114924.4,33.5,75588.19,10,100,50,95,5.25,stable,Routine competition,,NO
2023-03-W1,49,7,1542307.11,205026.74,770319951.14,33.5,75021.29,10,100,50,95,5.25,stable,Routine competition,,NO
2023-03-W2,49,8,1593961.44,208184.63,770528135.76,33.5,77115.36,10,100,50,95,5.25,stable,Routine competition,,NO
2023-03-W3,49,9,1636066.35,223555.01,770751690.78,33.5,79698.07,10,100,50,95,5.25,stable,Routine competition,,NO
2023-04-W1,49,10,1658662.05,203429.14,770955119.91,33.5,81803.32,10,100,50,95,5.25,stable,Routine competition,,NO
2023-04-W2,49,11,1701149.91,226112.79,771181232.71,33.5,82933.1,10,100,50,95,5.25,stable,Routine competition,,NO
2023-04-W3,49,12,1719840.28,236243.92,771417476.63,33.5,85057.5,10,100,50,95,5.25,stable,Routine competition,,NO
2023-05-W1,49,13,1782258.19,215189.23,771632665.86,33.5,85992.01,10,100,50,95,5.25,stable,Routine competition,,NO
2023-05-W2,49,14,1822562.43,241091.05,771873756.91,33.5,89112.91,10,100,50,95,5.25,stable,Routine competition,,NO
2023-05-W3,49,15,1894504.38,244270.08,772118026.99,33.5,91128.12,10,100,50,95,5.25,stable,Routine competition,,NO
2023-06-W1,49,16,1923759.93,244207.28,772362234.27,33.5,94725.22,10,100,50,95,5.25,stable,Routine competition,,NO
2023-06-W2,49,17,1901917.31,252678.98,772614913.25,33.5,96188.0,10,100,50,95,5.25,stable,Routine competition,,NO
2023-06-W3,49,18,1894888.98,237736.63,772852649.88,33.5,95095.87,10,100,50,95,5.25,stable,Routine competition,,NO
2023-07-W1,49,19,1876645.22,255911.45,773108561.33,33.5,94744.45,10,100,50,95,5.25,stable,Routine competition,,NO
2023-07-W2,49,20,1883424.47,249777.05,773358338.37,33.5,93832.26,10,100,50,95,5.25,stable,Routine competition,,NO
2023-07-W3,49,21,1890925.59,247358.35,773605696.73,33.5,94171.22,10,100,50,95,5.25,stable,Routine competition,,NO
2023-08-W1,49,22,1886404.68,237288.02,773842984.75,33.5,94546.28,10,100,50,95,5.25,stable,Routine competition,,NO
2023-08-W2,49,23,1862265.88,241084.43,774084069.18,33.5,94320.23,10,100,50,95,5.25,stable,Routine competition,,NO
2023-08-W3,49,24,1859073.06,227806.88,774311876.06,33.5,93113.29,10,100,50,95,5.25,stable,Routine competition,,NO
2023-09-W1,49,25,1822224.01,222371.58,774534247.64,33.5,92953.65,10,100,50,95,5.25,stable,Routine competition,,NO
2023-09-W2,49,26,1786861.42,229444.32,774763691.96,33.5,91111.2,10,100,50,95,5.25,stable,Routine competition,,NO
2023-09-W3,49,27,1712899.72,222218.48,774985910.44,33.5,89343.07,10,100,50,95,5.25,stable,Routine competition,,NO
2023-10-W1,49,28,1652588.53,227846.44,775213756.88,33.5,85644.99,10,100,50,95,5.25,stable,Routine competition,,NO
2023-10-W2,49,29,1587186.51,214776.06,775428532.94,33.5,82629.43,10,100,50,95,5.25,stable,Routine competition,,NO
2023-10-W3,49,30,1533496.0,206458.72,775634991.66,33.5,79359.33,10,100,50,95,5.25,stable,Routine competition,,NO
2023-11-W1,49,31,1508191.41,193135.98,775828127.64,33.5,76674.8,10,100,50,95,5.25,stable,Routine competition,,NO
2023-11-W2,49,32,1447488.52,195370.45,776023498.09,33.5,75409.57,10,100,50,95,5.25,stable,Routine competition,,NO
2023-11-W3,49,33,1378332.83,188438.47,776211936.57,33.5,72374.43,10,100,50,95,5.25,stable,Routine competition,,NO
2023-12-W1,49,34,1377628.94,180823.26,776392759.82,33.5,68916.64,10,100,50,95,5.25,stable,Routine competition,,NO
2023-12-W2,49,35,1383791.52,184386.65,776577146.48,33.5,68881.45,10,100,50,95,5.25,stable,Routine competition,,NO
2023-12-W3,49,36,1398352.25,189106.88,776766253.35,33.5,69189.58,10,100,50,95,5.25,stable,Routine competition,,NO
2023-01-W1,50,1,1386242.92,182741.75,776948995.1,33.5,69917.61,10,100,50,95,5.25,stable,Routine competition,,NO
2023-01-W2,50,2,1394463.05,172035.09,777121030.19,33.5,69312.15,10,100,50,95,5.25,stable,Routine competition,,NO
2024-01-W3,50,3,1430861.17,190077.79,777311107.97,33.5,69723.15,10,100,50,95,5.25,stable,Routine competition,,NO
2024-02-W1,50,4,1438547.44,182661.71,777493769.68,33.5,71543.06,10,100,50,95,5.25,stable,Routine competition,,NO
2024-02-W2,50,5,1491203.88,200720.51,777694490.19,33.5,71927.37,10,100,50,95,5.25,stable,Routine competition,,NO
2024-02-W3,50,6,1469852.18,181877.6,777876367.79,33.5,74560.19,10,100,50,95,5.25,stable,Routine competition,,NO
2024-03-W1,50,7,1535469.49,205446.75,778081814.54,33.5,73492.61,10,100,50,95,5.25,stable,Routine competition,,NO
2024-03-W2,50,8,1575281.44,200618.1,778282432.64,33.5,76773.47,10,100,50,95,5.25,stable,Routine competition,,NO
2024-03-W3,50,9,1643863.08,208971.34,778491403.98,33.5,78764.07,10,100,50,95,5.25,stable,Routine competition,,NO
2024-04-W1,50,10,1714019.66,213499.87,778704903.85,33.5,82193.15,10,100,50,95,5.25,stable,Routine competition,,NO
2024-04-W2,50,11,1719767.95,220677.02,778925580.87,33.5,85700.98,10,100,50,95,5.25,stable,Routine competition,,NO
2024-04-W3,50,12,1763691.39,227262.33,779152843.2,33.5,85988.4,10,100,50,95,5.25,stable,Routine competition,,NO
2024-05-W1,50,13,1816574.99,233747.81,779386591.0,33.5,88184.57,10,100,50,95,5.25,stable,Routine competition,,NO
2024-05-W2,50,14,1810741.83,230005.14,779616596.15,33.5,90828.75,10,100,50,95,5.25,stable,Routine competition,,NO
2024-05-W3,50,15,1825672.7,244394.94,779860991.09,33.5,90537.09,10,100,50,95,5.25,stable,M&A activity in sector,,NO
2024-06-W1,50,16,1920243.98,256734.23,780117725.32,33.5,91283.63,10,100,50,95,5.25,stable,Routine competition,,NO
2024-06-W2,50,17,1964451.69,263136.3,780380861.62,33.5,96012.2,10,100,50,95,5.25,stable,Routine competition,,NO
2024-06-W3,50,18,1949787.14,247561.2,780628422.83,33.5,98222.58,10,100,50,95,5.25,stable,Routine competition,,NO
2024-07-W1,50,19,1968472.77,257247.33,780885670.16,33.5,97489.36,10,100,50,95,5.25,stable,Routine competition,,NO
2024-07-W2,50,20,1923865.52,245994.17,781131664.33,33.5,98423.64,10,100,50,95,5.25,stable,Routine competition,,NO
2024-07-W3,50,21,1885831.77,242641.73,781374306.06,33.5,96193.28,10,100,50,95,5.25,stable,Routine competition,,NO
2024-08-W1,50,22,1899753.84,243454.44,781617760.49,33.5,94291.59,10,100,50,95,5.25,stable,Routine competition,,NO
2024-08-W2,50,23,1850689.96,235467.22,781853227.72,33.5,94987.69,10,100,50,95,5.25,stable,Routine competition,,NO
2024-08-W3,50,24,1774726.08,225328.14,782078555.86,33.5,92534.5,10,100,50,95,5.25,stable,Routine competition,,NO
2024-09-W1,50,25,1712693.12,232102.97,782310658.82,33.5,88736.3,10,100,50,95,5.25,stable,Routine competition,,NO
2024-09-W2,50,26,1663024.65,223086.18,782533745.01,33.5,85634.66,10,100,50,95,5.25,stable,Routine competition,,NO
2024-09-W3,50,27,1661339.98,223467.49,782757212.5,33.5,83151.23,10,100,50,95,5.25,stable,Routine competition,,NO
2024-10-W1,50,28,1612289.87,211427.06,782968639.56,33.5,83067.0,10,100,50,95,5.25,stable,Routine competition,,NO
2024-10-W2,50,29,1569467.77,200110.65,783168750.21,33.5,80614.49,10,100,50,95,5.25,stable,Routine competition,,NO
2024-10-W3,50,30,1531098.26,195777.64,783364527.85,33.5,78473.39,10,100,50,95,5.25,stable,Routine competition,,NO
2024-11-W1,50,31,1492206.35,195833.47,783560361.32,33.5,76554.91,10,100,50,95,5.25,stable,Routine competition,,NO
2024-11-W2,50,32,1476838.91,201124.66,783761485.98,33.5,74610.32,10,100,50,95,5.25,stable,Routine competition,,NO
2024-11-W3,50,33,1407898.35,178054.04,783939540.02,33.5,73841.95,10,100,50,95,5.25,stable,Routine competition,,NO
2024-12-W1,50,34,1387054.1,188108.93,784127648.95,33.5,70394.92,10,100,50,95,5.25,stable,Routine competition,,NO
2024-12-W2,50,35,1391555.45,186483.91,784314132.86,33.5,69352.71,10,100,50,95,5.25,stable,Routine competition,,NO
2024-12-W3,50,36,1373558.95,174258.61,784488391.47,33.5,69577.77,10,100,50,95,5.25,stable,Routine competition,,NO
